gene	seqnames	start	end	width	strand	CI.start	CI.end	genoT	filenames	freq	n()	alleleFreq
BLM	chr8	75561052	75563816	2765	*	75515603	76733301	ww-wc	zeid_BLM_UV300s_hoechst3_cluster14_well34_S475_.trimmed.mdup.bam.RData	9	76	11.84
BLM	chr9	130805100	130809693	4594	*	130780680	130854400	wc-ww	zeid_BLM_UV300s_hoechst3_cluster14_well34_S475_.trimmed.mdup.bam.RData	31	76	40.79
BLM	chr10	75250449	75261700	11252	*	75234995	75323745	wc-ww	zeid_BLM_UV300s_hoechst3_cluster14_well34_S475_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr15	72420723	72423194	2472	*	72136039	72472068	wc-cc	zeid_BLM_UV300s_hoechst3_cluster14_well34_S475_.trimmed.mdup.bam.RData	41	76	53.95
BLM	chr15	72630435	72630939	505	*	72615058	72678249	cc-ww	zeid_BLM_UV300s_hoechst3_cluster14_well34_S475_.trimmed.mdup.bam.RData	42	76	55.26
BLM	chr15	74063550	74072286	8737	*	74018697	74144191	ww-wc	zeid_BLM_UV300s_hoechst3_cluster14_well34_S475_.trimmed.mdup.bam.RData	40	76	52.63
BLM	chr16	21356303	21358537	2235	*	21306723	21509387	ww-cc	zeid_BLM_UV300s_hoechst3_cluster14_well34_S475_.trimmed.mdup.bam.RData	19	76	25
BLM	chr16	22685414	22689629	4216	*	22678002	22902746	cc-ww	zeid_BLM_UV300s_hoechst3_cluster14_well34_S475_.trimmed.mdup.bam.RData	22	76	28.95
BLM	chrX	29247879	29248969	1091	*	29234351	29266596	cc-wc	zeid_BLM_UV300s_hoechst3_cluster14_well27_S468_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chrX	142570118	142575640	5523	*	142532824	142600329	wc-ww	zeid_BLM_UV300s_hoechst3_cluster14_well27_S468_.trimmed.mdup.bam.RData	2	76	2.63
BLM	chr1	4726618	4733707	7090	*	4671261	4754791	cc-wc	zeid_BLM_UV300s_hoechst3_cluster14_well33_S474_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr2	230523267	230528569	5303	*	230513313	230538434	wc-ww	zeid_BLM_UV300s_hoechst3_cluster14_well33_S474_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr3	132908102	132962131	54030	*	132884659	132973540	cc-wc	zeid_BLM_UV300s_hoechst3_cluster14_well33_S474_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr3	149257523	149263990	6468	*	149203376	149278398	wc-cc	zeid_BLM_UV300s_hoechst3_cluster14_well33_S474_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr7	34233879	34239220	5342	*	34194091	34242173	ww-wc	zeid_BLM_UV300s_hoechst3_cluster14_well33_S474_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr8	70001400	70012297	10898	*	69970675	70061137	wc-ww	zeid_BLM_UV300s_hoechst3_cluster14_well33_S474_.trimmed.mdup.bam.RData	2	76	2.63
BLM	chr8	70283894	70286163	2270	*	70262009	70317358	ww-wc	zeid_BLM_UV300s_hoechst3_cluster14_well33_S474_.trimmed.mdup.bam.RData	4	76	5.26
BLM	chr8	110010158	110018932	8775	*	109800795	110073197	wc-ww	zeid_BLM_UV300s_hoechst3_cluster14_well33_S474_.trimmed.mdup.bam.RData	2	76	2.63
BLM	chr8	110077414	110077459	46	*	110060553	110117739	ww-wc	zeid_BLM_UV300s_hoechst3_cluster14_well33_S474_.trimmed.mdup.bam.RData	2	76	2.63
BLM	chr12	30912560	30928435	15876	*	30902281	30942005	ww-wc	zeid_BLM_UV300s_hoechst3_cluster14_well33_S474_.trimmed.mdup.bam.RData	2	76	2.63
BLM	chr3	196486004	196516769	30766	*	196455279	196554103	wc-ww	zeid_BLM_UV300s_hoechst3_cluster14_well41_S482_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr7	133459855	133463706	3852	*	133421111	133563926	wc-cc	zeid_BLM_UV300s_hoechst3_cluster14_well41_S482_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr22	23295833	23301146	5314	*	23245908	23331478	ww-wc	zeid_BLM_UV300s_hoechst3_cluster14_well34_S475_.trimmed.mdup.bam.RData	27	76	35.53
BLM	chr3	18956680	19014167	57488	*	18917223	19135555	ww-wc	zeid_BLM_UV300s_hoechst3_cluster14_well41_S482_.trimmed.mdup.bam.RData	1	76	1.32
BLM	chr7	134045979	134075672	29694	*	133977242	134090662	cc-wc	zeid_BLM_UV300s_hoechst3_cluster14_well41_S482_.trimmed.mdup.bam.RData	1	76	1.32
BLM/RECQL5	chr2	143427653	143435997	8345	*	142945654	143984750	cc-ww	blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr4	24362518	24386542	24025	*	24014887	24778396	cc-ww	blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr15	74065841	74123987	58147	*	74027664	74165266	wc-cc	blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData	86	141	60.99
BLM/RECQL5	chr18	77643211	77659745	16535	*	77329075	79245840	ww-cc	blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr19	24410777	27292135	2881359	*	24000002	27348204	ww-cc	blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData	25	141	17.73
BLM/RECQL5	chr21	38285836	38321112	35277	*	37962229	38698575	ww-cc	blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr22	23288350	23290608	2259	*	23169415	23516815	ww-cc	blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData	61	141	43.26
BLM/RECQL5	chrX	126736741	126763519	26779	*	126160838	127269442	cc-ww	blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr1	233531210	233600482	69273	*	233124281	233729240	ww-cc	blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr5	65377314	65430260	52947	*	64868853	65722255	ww-cc	blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr8	141233480	141242108	8629	*	141147889	141285865	wc-ww	blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr9	130805131	130821176	16046	*	130694019	130934035	cc-ww	blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData	70	141	49.65
BLM/RECQL5	chr15	60800726	60821209	20484	*	60683971	60852989	cc-wc	blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData	46	141	32.62
BLM/RECQL5	chr15	65438763	65453467	14705	*	65370410	65724971	wc-cc	blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr15	72671154	72679082	7929	*	72593843	72761256	cc-wc	blm-recq5-1-single-c11-w11-3d6_S405_.trimmed.mdup.bam.RData	84	141	59.57
BLM/RECQL5	chr15	87857524	87890542	33019	*	87753519	88004715	cc-wc	blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData	4	141	2.84
BLM/RECQL5	chr15	89337117	89344439	7323	*	89324841	89400995	wc-cc	blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData	41	141	29.08
BLM/RECQL5	chr17	70567905	70589262	21358	*	69949814	71018978	cc-ww	blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr21	18384526	19020351	635826	*	18059929	19591338	cc-ww	blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr1	91878388	92095167	216780	*	89611137	92334104	ww-cc	blm-recq5-1-single-c11-w22-3d6_S416_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr2	45811239	45993074	181836	*	44304342	47401953	cc-ww	blm-recq5-1-single-c11-w22-3d6_S416_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr3	61589571	61836762	247192	*	59188502	63780462	cc-ww	blm-recq5-1-single-c11-w22-3d6_S416_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr5	98736075	98816163	80089	*	96779326	100958270	cc-ww	blm-recq5-1-single-c11-w22-3d6_S416_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr7	138732513	138758211	25699	*	138307811	139104683	cc-ww	blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr8	69515550	69525691	10142	*	69488547	69595171	cc-wc	blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData	4	141	2.84
BLM/RECQL5	chr8	93083962	93084102	141	*	93053398	93162953	wc-cc	blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr14	47158174	47173451	15278	*	46523087	47747227	cc-ww	blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr15	85580874	85583523	2650	*	85558309	85707870	wc-cc	blm-recq5-1-single-c11-w18-3d6_S412_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr22	24926169	25028298	102130	*	21951023	25327460	wc-cc	blm-recq5-1-single-c11-w22-3d6_S416_.trimmed.mdup.bam.RData	4	141	2.84
BLM/RECQL5	chr1	153095137	153134293	39157	*	151796754	153783959	cc-ww	blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr1	212686351	213470825	784475	*	211737682	215223547	ww-cc	blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr1	221274812	222210050	935239	*	219461876	224037795	cc-ww	blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr3	143562981	143660028	97048	*	143042185	145573549	cc-ww	blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr5	170662631	170789594	126964	*	169651559	172040816	cc-ww	blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr7	31070551	31387861	317311	*	29711034	32641556	ww-cc	blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr7	40900399	40975364	74966	*	39653123	41914486	cc-ww	blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr8	11818329	12373759	555431	*	11756764	12621473	wc-cc	blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData	4	141	2.84
BLM/RECQL5	chr8	90164147	90506835	342689	*	89899304	90578072	cc-wc	blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr12	14016784	14162155	145372	*	13102517	16530545	cc-ww	blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr13	102171360	102280891	109532	*	100586889	103431379	ww-cc	blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr15	60758290	60831500	73211	*	60445107	61059478	ww-wc	blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData	46	141	32.62
BLM/RECQL5	chr16	51959728	52058845	99118	*	50883893	53425430	ww-cc	blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr18	10902003	10926781	24779	*	9766815	11743097	cc-ww	blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chrX	132309794	132397683	87890	*	132012574	133332575	ww-cc	blm-recq5-1-single-c11-w33-3d6_S427_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr2	226733759	226841301	107543	*	224306039	230870274	ww-cc	blm-recq5-1-single-c3-w11-3d6_S56_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr3	101452422	101521243	68822	*	97508550	106469807	ww-cc	blm-recq5-1-single-c3-w11-3d6_S56_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr9	125724573	125734969	10397	*	125206013	133372975	cc-wc	blm-recq5-1-single-c3-w11-3d6_S56_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr14	90641185	90819661	178477	*	90551183	104827873	cc-wc	blm-recq5-1-single-c3-w11-3d6_S56_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr17	12323294	12352176	28883	*	4183561	14399597	ww-cc	blm-recq5-1-single-c3-w11-3d6_S56_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr22	31791396	31881104	89709	*	18863192	32193771	wc-cc	blm-recq5-1-single-c3-w11-3d6_S56_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr1	82334300	82575837	241538	*	81084740	83784354	cc-ww	blm-recq5-1-single-c3-w19-3d6_S60_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr4	91682614	91846905	164292	*	90248580	93766405	cc-ww	blm-recq5-1-single-c3-w19-3d6_S60_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr4	120791226	120807560	16335	*	120396061	122383476	ww-cc	blm-recq5-1-single-c3-w19-3d6_S60_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr7	81771829	81808294	36466	*	80792322	83069219	cc-ww	blm-recq5-1-single-c3-w19-3d6_S60_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr8	96244273	96278197	33925	*	96223881	96382883	wc-cc	blm-recq5-1-single-c3-w19-3d6_S60_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr11	22368621	22389698	21078	*	21088560	24235260	cc-ww	blm-recq5-1-single-c3-w19-3d6_S60_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr13	92542119	92599244	57126	*	91292065	93159610	ww-cc	blm-recq5-1-single-c3-w19-3d6_S60_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr14	98825206	98846072	20867	*	97866670	99599071	ww-cc	blm-recq5-1-single-c3-w19-3d6_S60_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr17	9991431	10016981	25551	*	8939982	11222968	ww-cc	blm-recq5-1-single-c3-w19-3d6_S60_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chrX	53318640	53390245	71606	*	52927559	53804392	cc-ww	blm-recq5-1-single-c3-w19-3d6_S60_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr1	115331436	115363520	32085	*	115010208	115612333	ww-cc	blm-recq5-1-single-c7-w14-3d6_S212_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr1	170049056	170116196	67141	*	169647842	170702324	cc-ww	blm-recq5-1-single-c7-w14-3d6_S212_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr8	88796107	88875416	79310	*	88625547	88956985	wc-cc	blm-recq5-1-single-c7-w14-3d6_S212_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr8	69654767	70299677	644911	*	69425645	70533049	ww-wc	blm-recq5-1-single-c11-w22-3d6_S416_.trimmed.mdup.bam.RData	9	141	6.38
BLM/RECQL5	chr8	73858280	73905614	47335	*	73172491	73984177	wc-ww	blm-recq5-1-single-c11-w22-3d6_S416_.trimmed.mdup.bam.RData	12	141	8.51
BLM/RECQL5	chr9	130036245	130064596	28352	*	129961693	131279751	cc-ww	blm-recq5-1-single-c11-w22-3d6_S416_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr11	83103071	83196465	93395	*	83036425	83594867	ww-wc	blm-recq5-1-single-c11-w22-3d6_S416_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr12	20219310	20401213	181904	*	17632486	24144671	cc-ww	blm-recq5-1-single-c11-w22-3d6_S416_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr11	31104427	31107176	2750	*	31077821	31118696	cc-wc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr11	114739933	114741880	1948	*	114717223	114756005	wc-cc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr11	116143539	116145914	2376	*	116131597	116162733	cc-wc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr11	120498216	120514881	16666	*	120478497	120524057	wc-cc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr11	121055318	121058455	3138	*	121038937	121077164	cc-wc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr11	130888005	130895817	7813	*	130882953	130915846	wc-cc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr11	133551732	133562968	11237	*	133533747	133582886	cc-wc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr12	85998183	86004479	6297	*	85170009	86904857	ww-cc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr13	42733378	42748348	14971	*	42719345	42758248	wc-ww	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr13	43814095	43823410	9316	*	43797379	43838173	ww-wc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr13	74376022	74377820	1799	*	74362803	74409554	wc-ww	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr13	75268378	75269577	1200	*	75239051	75319368	ww-wc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr13	78225022	78245879	20858	*	78206819	78300263	wc-ww	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr13	79066638	79078598	11961	*	79038016	79110323	ww-wc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr13	80535444	80537929	2486	*	80478956	80582124	wc-ww	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr13	81893818	81896702	2885	*	81876214	81914759	ww-wc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr13	100943607	100954808	11202	*	100933350	100968617	wc-ww	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr13	101880510	101883286	2777	*	101861748	101889881	ww-wc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr13	103603977	103612290	8314	*	103581885	103652076	wc-ww	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr13	106385332	106400004	14673	*	106377978	106406448	ww-wc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr13	106965125	106965289	165	*	106925327	106972929	wc-ww	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr13	107896309	107907633	11325	*	107878086	107915171	ww-wc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr15	25079142	25082296	3155	*	25056548	25103175	cc-wc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr15	46214820	46217967	3148	*	46209248	46260691	wc-cc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr15	48031843	48037852	6010	*	48006618	48066155	cc-wc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr15	53474194	53499886	25693	*	53461485	53513383	wc-cc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr15	54316285	54324211	7927	*	54295527	54334870	cc-wc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr15	60078049	60078844	796	*	60065349	60087240	wc-cc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	4	141	2.84
BLM/RECQL5	chr15	61583362	61585620	2259	*	61560217	61629149	cc-wc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	5	141	3.55
BLM/RECQL5	chr15	94895687	94902736	7050	*	94888553	94931707	wc-cc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr15	97818889	97821175	2287	*	97790726	97837397	cc-wc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr16	21501473	21517488	16016	*	21358582	21553672	cc-wc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	53	141	37.59
BLM/RECQL5	chr16	21569566	21570125	560	*	21556549	21607893	wc-ww	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	53	141	37.59
BLM/RECQL5	chr16	22693434	22697309	3876	*	22685466	22860662	ww-cc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	50	141	35.46
BLM/RECQL5	chr16	87773049	87773946	898	*	87758500	87788142	cc-wc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr18	63670284	64404562	734279	*	63653046	66550145	cc-wc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr18	69427606	69505053	77448	*	68342460	69516485	wc-cc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr19	3613943	3661007	47065	*	3600797	3712243	wc-cc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	24	141	17.02
BLM/RECQL5	chr22	23277798	23295827	18030	*	23150883	23447849	cc-ww	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	61	141	43.26
BLM/RECQL5	chr22	33601781	33724038	122258	*	33507039	34573813	ww-cc	blm-recq5-1-single-f13-r1-c1_S393_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr4	97628021	97634167	6147	*	97499652	97650758	cc-ww	blm-recq5-1-single-f13-r1-c2_S394_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr8	40485501	40488211	2711	*	40470892	40513892	ww-wc	blm-recq5-1-single-f13-r1-c2_S394_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr8	94521920	94525433	3514	*	94504570	94539972	wc-ww	blm-recq5-1-single-f13-r1-c2_S394_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr8	113204821	113221838	17018	*	113178291	113238487	ww-wc	blm-recq5-1-single-f13-r1-c2_S394_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr9	105886117	105893489	7373	*	105697173	105912876	ww-cc	blm-recq5-1-single-f13-r1-c2_S394_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr9	123741906	123749438	7533	*	123602140	123859796	cc-ww	blm-recq5-1-single-f13-r1-c2_S394_.trimmed.mdup.bam.RData	3	141	2.13
BLM/RECQL5	chr11	64657761	64668120	10360	*	64567534	64829927	ww-cc	blm-recq5-1-single-f13-r1-c2_S394_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr15	72672272	72675349	3078	*	72625699	72713075	cc-wc	blm-recq5-1-single-f13-r1-c2_S394_.trimmed.mdup.bam.RData	84	141	59.57
BLM/RECQL5	chr15	74056642	74057208	567	*	74028212	74128479	wc-cc	blm-recq5-1-single-f13-r1-c2_S394_.trimmed.mdup.bam.RData	85	141	60.28
BLM/RECQL5	chr15	85296653	85296750	98	*	85188232	85308734	cc-wc	blm-recq5-1-single-f13-r1-c2_S394_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr15	89336722	89342355	5634	*	89306346	89382717	wc-cc	blm-recq5-1-single-f13-r1-c2_S394_.trimmed.mdup.bam.RData	41	141	29.08
BLM/RECQL5	chr16	21576853	21588977	12125	*	21564262	21711990	ww-cc	blm-recq5-1-single-f13-r1-c2_S394_.trimmed.mdup.bam.RData	53	141	37.59
BLM/RECQL5	chr16	22640918	22641546	629	*	22630735	22646323	cc-ww	blm-recq5-1-single-f13-r1-c2_S394_.trimmed.mdup.bam.RData	50	141	35.46
BLM/RECQL5	chr17	55773753	55789856	16104	*	55655722	55894964	cc-ww	blm-recq5-1-single-f13-r1-c2_S394_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr19	3636535	3641627	5093	*	3624349	3683093	wc-cc	blm-recq5-1-single-f13-r1-c2_S394_.trimmed.mdup.bam.RData	24	141	17.02
BLM/RECQL5	chr19	24410738	24897436	486699	*	24349168	27354876	cc-ww	blm-recq5-1-single-f13-r1-c2_S394_.trimmed.mdup.bam.RData	19	141	13.48
BLM/RECQL5	chrX	105182857	105185747	2891	*	105100758	105455719	cc-ww	blm-recq5-1-single-f13-r1-c2_S394_.trimmed.mdup.bam.RData	4	141	2.84
BLM/RECQL5	chrX	121955466	121959066	3601	*	121817570	122080952	ww-cc	blm-recq5-1-single-f13-r1-c2_S394_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr1	73133942	73293317	159376	*	72836273	74782224	ww-cc	blm-recq5-1-single-f13-r3-c1_S407_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr1	99146557	99207474	60918	*	98964112	99448301	cc-ww	blm-recq5-1-single-f13-r3-c1_S407_.trimmed.mdup.bam.RData	1	141	0.71
BLM/RECQL5	chr5	63689304	64688549	999246	*	63403796	65182922	ww-cc	blm-recq5-1-single-f13-r3-c1_S407_.trimmed.mdup.bam.RData	2	141	1.42
BLM/RECQL5	chr8	7138372	7204807	66436	*	7063244	7359945	cc-wc	blm-recq5-1-single-f13-r3-c1_S407_.trimmed.mdup.bam.RData	8	141	5.67
BLM/RECQL5	chr8	12388059	12391445	3387	*	11998657	12611904	wc-cc	blm-recq5-1-single-f13-r3-c1_S407_.trimmed.mdup.bam.RData	4	141	2.84
BLM/RECQL5	chr8	17306153	17309468	3316	*	17264520	17332483	cc-wc	blm-recq5-1-single-f13-r3-c1_S407_.trimmed.mdup.bam.RData	1	141	0.71
